ggPartitionKey,RowKey,Timestamp,activity,sleep
3P7JCB,2018-05-01,2018-05-02T22:25:15.376Z,"{""activities"":[],""goals"":{""activeMinutes"":30,""calories"":2632,""distance"":8.05,""distanceUnit"":""Kilometer"",""floors"":10,""steps"":10000},""summary"":{""activityLevels"":[{""distance"":0,""minutes"":1440,""name"":""sedentary""},{""distance"":0,""minutes"":0,""name"":""lightly""},{""distance"":0,""minutes"":0,""name"":""moderately""},{""distance"":0,""minutes"":0,""name"":""very""}],""calories"":{""bmr"":1557,""total"":1557},""customHeartRateZones"":[],""distance"":0,""elevation"":0,""floors"":0,""heartRateZones"":[],""steps"":0},""user_id"":""3P7JCB""}",
3P7JCB,2018-05-02,2018-05-03T04:25:14.141Z,"{""activities"":[],""goals"":{""activeMinutes"":30,""calories"":2632,""distance"":8.05,""distanceUnit"":""Kilometer"",""floors"":10,""steps"":10000},""summary"":{""activityLevels"":[{""distance"":0,""minutes"":1440,""name"":""sedentary""},{""distance"":0,""minutes"":0,""name"":""lightly""},{""distance"":0,""minutes"":0,""name"":""moderately""},{""distance"":0,""minutes"":0,""name"":""very""}],""calories"":{""bmr"":1557,""total"":1557},""customHeartRateZones"":[],""distance"":0,""elevation"":0,""floors"":0,""heartRateZones"":[],""steps"":0},""user_id"":""3P7JCB""}",
3P7JCB,2018-05-03,2018-05-04T04:54:05.483Z,"{""activities"":[],""goals"":{""activeMinutes"":30,""calories"":2632,""distance"":8.05,""distanceUnit"":""Kilometer"",""floors"":10,""steps"":10000},""summary"":{""activityLevels"":[{""distance"":0,""minutes"":1434,""name"":""sedentary""},{""distance"":0.02,""minutes"":6,""name"":""lightly""},{""distance"":0,""minutes"":0,""name"":""moderately""},{""distance"":0,""minutes"":0,""name"":""very""}],""calories"":{""bmr"":1557,""total"":1580},""customHeartRateZones"":[],""distance"":0.02,""elevation"":0,""floors"":0,""heartRateZones"":[{""caloriesOut"":150.58656,""max"":87,""min"":30,""minutes"":123,""name"":""Out of Range""},{""caloriesOut"":13.5225,""max"":122,""min"":87,""minutes"":8,""name"":""Fat Burn""},{""caloriesOut"":0,""max"":148,""min"":122,""minutes"":0,""name"":""Cardio""},{""caloriesOut"":0,""max"":220,""min"":148,""minutes"":0,""name"":""Peak""}],""steps"":72},""user_id"":""3P7JCB""}",
3P7JCB,2018-05-04,2018-05-07T02:29:26.062Z,"{""activities"":[],""goals"":{""activeMinutes"":30,""calories"":2632,""distance"":8.05,""distanceUnit"":""Kilometer"",""floors"":10,""steps"":10000},""summary"":{""activityLevels"":[{""distance"":0,""minutes"":835,""name"":""sedentary""},{""distance"":1.22,""minutes"":115,""name"":""lightly""},{""distance"":0,""minutes"":0,""name"":""moderately""},{""distance"":0,""minutes"":0,""name"":""very""}],""calories"":{""bmr"":1557,""total"":1938},""customHeartRateZones"":[],""distance"":1.23,""elevation"":18.29,""floors"":6,""heartRateZones"":[{""caloriesOut"":1439.44308,""max"":87,""min"":30,""minutes"":1122,""name"":""Out of Range""},{""caloriesOut"":362.61936,""max"":122,""min"":87,""minutes"":194,""name"":""Fat Burn""},{""caloriesOut"":0,""max"":148,""min"":122,""minutes"":0,""name"":""Cardio""},{""caloriesOut"":0,""max"":220,""min"":148,""minutes"":0,""name"":""Peak""}],""steps"":2224},""user_id"":""3P7JCB""}","{""sleep"":[{""dateOfSleep"":""2018-05-04"",""duration"":29400000,""efficiency"":93,""endTime"":""2018-05-04T07:35:30.000"",""infoCode"":0,""isMainSleep"":true,""levels"":{""data"":[{""dateTime"":""2018-05-03T23:25:00.000"",""level"":""wake"",""seconds"":240},{""dateTime"":""2018-05-03T23:29:00.000"",""level"":""light"",""seconds"":870},{""dateTime"":""2018-05-03T23:43:30.000"",""level"":""deep"",""seconds"":360},{""dateTime"":""2018-05-03T23:49:30.000"",""level"":""wake"",""seconds"":630},{""dateTime"":""2018-05-04T00:00:00.000"",""level"":""light"",""seconds"":240},{""dateTime"":""2018-05-04T00:04:00.000"",""level"":""wake"",""seconds"":900},{""dateTime"":""2018-05-04T00:19:00.000"",""level"":""light"",""seconds"":330},{""dateTime"":""2018-05-04T00:24:30.000"",""level"":""deep"",""seconds"":720},{""dateTime"":""2018-05-04T00:36:30.000"",""level"":""light"",""seconds"":750},{""dateTime"":""2018-05-04T00:49:00.000"",""level"":""deep"",""seconds"":270},{""dateTime"":""2018-05-04T00:53:30.000"",""level"":""light"",""seconds"":2640},{""dateTime"":""2018-05-04T01:37:30.000"",""level"":""rem"",""seconds"":1920},{""dateTime"":""2018-05-04T02:09:30.000"",""level"":""light"",""seconds"":90},{""dateTime"":""2018-05-04T02:11:00.000"",""level"":""deep"",""seconds"":330},{""dateTime"":""2018-05-04T02:16:30.000"",""level"":""light"",""seconds"":1350},{""dateTime"":""2018-05-04T02:39:00.000"",""level"":""deep"",""seconds"":480},{""dateTime"":""2018-05-04T02:47:00.000"",""level"":""light"",""seconds"":2340},{""dateTime"":""2018-05-04T03:26:00.000"",""level"":""rem"",""seconds"":1440},{""dateTime"":""2018-05-04T03:50:00.000"",""level"":""light"",""seconds"":2280},{""dateTime"":""2018-05-04T04:28:00.000"",""level"":""deep"",""seconds"":2670},{""dateTime"":""2018-05-04T05:12:30.000"",""level"":""light"",""seconds"":60},{""dateTime"":""2018-05-04T05:13:30.000"",""level"":""rem"",""seconds"":1470},{""dateTime"":""2018-05-04T05:38:00.000"",""level"":""wake"",""seconds"":420},{""dateTime"":""2018-05-04T05:45:00.000"",""level"":""light"",""seconds"":120},{""dateTime"":""2018-05-04T05:47:00.000"",""level"":""rem"",""seconds"":330},{""dateTime"":""2018-05-04T05:52:30.000"",""level"":""light"",""seconds"":1080},{""dateTime"":""2018-05-04T06:10:30.000"",""level"":""rem"",""seconds"":3810},{""dateTime"":""2018-05-04T07:14:00.000"",""level"":""light"",""seconds"":300},{""dateTime"":""2018-05-04T07:19:00.000"",""level"":""wake"",""seconds"":300},{""dateTime"":""2018-05-04T07:24:00.000"",""level"":""light"",""seconds"":450},{""dateTime"":""2018-05-04T07:31:30.000"",""level"":""wake"",""seconds"":240}],""shortData"":[{""dateTime"":""2018-05-03T23:34:00.000"",""level"":""wake"",""seconds"":60},{""dateTime"":""2018-05-03T23:38:00.000"",""level"":""wake"",""seconds"":60},{""dateTime"":""2018-05-04T01:24:00.000"",""level"":""wake"",""seconds"":180},{""dateTime"":""2018-05-04T01:43:30.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-04T02:18:00.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-04T02:26:30.000"",""level"":""wake"",""seconds"":120},{""dateTime"":""2018-05-04T02:48:00.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-04T02:50:00.000"",""level"":""wake"",""seconds"":90},{""dateTime"":""2018-05-04T02:54:00.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-04T03:08:00.000"",""level"":""wake"",""seconds"":60},{""dateTime"":""2018-05-04T03:16:00.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-04T03:36:30.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-04T04:19:30.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-04T05:11:30.000"",""level"":""wake"",""seconds"":60},{""dateTime"":""2018-05-04T07:02:30.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-04T07:14:30.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-04T07:26:00.000"",""level"":""wake"",""seconds"":60}],""summary"":{""deep"":{""count"":6,""minutes"":79,""thirtyDayAvgMinutes"":63},""light"":{""count"":27,""minutes"":202,""thirtyDayAvgMinutes"":194},""rem"":{""count"":8,""minutes"":148,""thirtyDayAvgMinutes"":92},""wake"":{""count"":23,""minutes"":61,""thirtyDayAvgMinutes"":41}}},""logId"":18102073147,""minutesAfterWakeup"":0,""minutesAsleep"":429,""minutesAwake"":61,""minutesToFallAsleep"":0,""startTime"":""2018-05-03T23:25:00.000"",""timeInBed"":490,""type"":""stages""}],""summary"":{""stages"":{""deep"":79,""light"":202,""rem"":148,""wake"":61},""totalMinutesAsleep"":429,""totalSleepRecords"":1,""totalTimeInBed"":490},""user_id"":""3P7JCB""}"
3P7JCB,2018-05-05,2018-05-07T02:29:26.632Z,"{""activities"":[],""goals"":{""activeMinutes"":30,""calories"":2632,""distance"":8.05,""distanceUnit"":""Kilometer"",""floors"":10,""steps"":10000},""summary"":{""activityLevels"":[{""distance"":0,""minutes"":1292,""name"":""sedentary""},{""distance"":1.58,""minutes"":123,""name"":""lightly""},{""distance"":0.37,""minutes"":22,""name"":""moderately""},{""distance"":0.15,""minutes"":3,""name"":""very""}],""calories"":{""bmr"":1557,""total"":2117},""customHeartRateZones"":[],""distance"":2.1,""elevation"":12.19,""floors"":4,""heartRateZones"":[{""caloriesOut"":291.65328,""max"":87,""min"":30,""minutes"":199,""name"":""Out of Range""},{""caloriesOut"":734.5422,""max"":122,""min"":87,""minutes"":246,""name"":""Fat Burn""},{""caloriesOut"":18.28242,""max"":148,""min"":122,""minutes"":3,""name"":""Cardio""},{""caloriesOut"":0,""max"":220,""min"":148,""minutes"":0,""name"":""Peak""}],""steps"":3467},""user_id"":""3P7JCB""}",
3P7JCB,2018-05-06,2018-05-07T13:49:28.181Z,"{""activities"":[{""activeDuration"":1075000,""activityLevel"":[{""minutes"":0,""name"":""sedentary""},{""minutes"":3,""name"":""lightly""},{""minutes"":4,""name"":""fairly""},{""minutes"":10,""name"":""very""}],""activityName"":""Sport"",""activityTypeId"":15000,""averageHeartRate"":120,""calories"":114,""duration"":1075000,""hasGps"":false,""heartRateLink"":""https://api.fitbit.com/1.2/user/-/activities/heart/date/2018-05-06/2018-05-06/1sec/time/20:06:41/20:24:36.json"",""heartRateZones"":[{""max"":87,""min"":30,""minutes"":0,""name"":""Out of Range""},{""max"":122,""min"":87,""minutes"":9,""name"":""Fat Burn""},{""max"":148,""min"":122,""minutes"":9,""name"":""Cardio""},{""max"":220,""min"":148,""minutes"":0,""name"":""Peak""}],""lastModified"":""2018-05-07T02:29:21.000Z"",""logId"":14036838899,""logType"":""auto_detected"",""manualValuesSpecified"":{""calories"":false,""distance"":false,""steps"":false},""originalDuration"":1075000,""originalStartTime"":""2018-05-06T20:06:41.000-04:00"",""shouldFetchDetails"":false,""startTime"":""2018-05-06T20:06:41.000-04:00"",""steps"":469}],""goals"":{""activeMinutes"":30,""calories"":2632,""distance"":8.05,""distanceUnit"":""Kilometer"",""floors"":10,""steps"":10000},""summary"":{""activityLevels"":[{""distance"":0,""minutes"":768,""name"":""sedentary""},{""distance"":1.72,""minutes"":149,""name"":""lightly""},{""distance"":0.34,""minutes"":30,""name"":""moderately""},{""distance"":0.91,""minutes"":85,""name"":""very""}],""calories"":{""bmr"":1557,""total"":2895},""customHeartRateZones"":[],""distance"":2.98,""elevation"":15.24,""floors"":5,""heartRateZones"":[{""caloriesOut"":1018.83924,""max"":87,""min"":30,""minutes"":786,""name"":""Out of Range""},{""caloriesOut"":827.36064,""max"":122,""min"":87,""minutes"":306,""name"":""Fat Burn""},{""caloriesOut"":547.82352,""max"":148,""min"":122,""minutes"":65,""name"":""Cardio""},{""caloriesOut"":217.9827,""max"":220,""min"":148,""minutes"":21,""name"":""Peak""}],""steps"":5282},""user_id"":""3P7JCB""}","{""sleep"":[{""dateOfSleep"":""2018-05-06"",""duration"":24480000,""efficiency"":96,""endTime"":""2018-05-06T09:26:00.000"",""infoCode"":0,""isMainSleep"":true,""levels"":{""data"":[{""dateTime"":""2018-05-06T02:38:00.000"",""level"":""wake"",""seconds"":390},{""dateTime"":""2018-05-06T02:44:30.000"",""level"":""light"",""seconds"":2970},{""dateTime"":""2018-05-06T03:34:00.000"",""level"":""deep"",""seconds"":2550},{""dateTime"":""2018-05-06T04:16:30.000"",""level"":""light"",""seconds"":1680},{""dateTime"":""2018-05-06T04:44:30.000"",""level"":""rem"",""seconds"":1050},{""dateTime"":""2018-05-06T05:02:00.000"",""level"":""light"",""seconds"":3180},{""dateTime"":""2018-05-06T05:55:00.000"",""level"":""deep"",""seconds"":450},{""dateTime"":""2018-05-06T06:02:30.000"",""level"":""light"",""seconds"":30},{""dateTime"":""2018-05-06T06:03:00.000"",""level"":""rem"",""seconds"":1980},{""dateTime"":""2018-05-06T06:36:00.000"",""level"":""light"",""seconds"":4380},{""dateTime"":""2018-05-06T07:49:00.000"",""level"":""rem"",""seconds"":2370},{""dateTime"":""2018-05-06T08:28:30.000"",""level"":""light"",""seconds"":1140},{""dateTime"":""2018-05-06T08:47:30.000"",""level"":""wake"",""seconds"":300},{""dateTime"":""2018-05-06T08:52:30.000"",""level"":""light"",""seconds"":450},{""dateTime"":""2018-05-06T09:00:00.000"",""level"":""deep"",""seconds"":1560}],""shortData"":[{""dateTime"":""2018-05-06T03:07:00.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-06T03:23:00.000"",""level"":""wake"",""seconds"":60},{""dateTime"":""2018-05-06T04:16:00.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-06T04:19:00.000"",""level"":""wake"",""seconds"":120},{""dateTime"":""2018-05-06T04:34:00.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-06T04:37:00.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-06T04:39:00.000"",""level"":""wake"",""seconds"":60},{""dateTime"":""2018-05-06T05:03:00.000"",""level"":""wake"",""seconds"":60},{""dateTime"":""2018-05-06T05:13:30.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-06T05:35:00.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-06T06:03:00.000"",""level"":""wake"",""seconds"":180},{""dateTime"":""2018-05-06T06:39:30.000"",""level"":""wake"",""seconds"":60},{""dateTime"":""2018-05-06T06:42:30.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-06T06:57:00.000"",""level"":""wake"",""seconds"":60},{""dateTime"":""2018-05-06T07:11:00.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-06T07:19:30.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-06T07:27:00.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-06T07:33:30.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-06T07:43:30.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-06T07:48:00.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-06T08:08:00.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-06T08:38:00.000"",""level"":""wake"",""seconds"":60}],""summary"":{""deep"":{""count"":3,""minutes"":75,""thirtyDayAvgMinutes"":63},""light"":{""count"":26,""minutes"":217,""thirtyDayAvgMinutes"":196},""rem"":{""count"":4,""minutes"":87,""thirtyDayAvgMinutes"":96},""wake"":{""count"":24,""minutes"":29,""thirtyDayAvgMinutes"":42}}},""logId"":18126390958,""minutesAfterWakeup"":0,""minutesAsleep"":379,""minutesAwake"":29,""minutesToFallAsleep"":0,""startTime"":""2018-05-06T02:38:00.000"",""timeInBed"":408,""type"":""stages""}],""summary"":{""stages"":{""deep"":79,""light"":202,""rem"":148,""wake"":61},""totalMinutesAsleep"":379,""totalSleepRecords"":1,""totalTimeInBed"":408},""user_id"":""3P7JCB""}"
3P7JCB,2018-05-07,2018-05-08T05:01:13.362Z,"{""activities"":[],""goals"":{""activeMinutes"":30,""calories"":2632,""distance"":8.05,""distanceUnit"":""Kilometer"",""floors"":10,""steps"":10000},""summary"":{""activityLevels"":[{""distance"":0,""minutes"":974,""name"":""sedentary""},{""distance"":1.21,""minutes"":82,""name"":""lightly""},{""distance"":0,""minutes"":0,""name"":""moderately""},{""distance"":0,""minutes"":0,""name"":""very""}],""calories"":{""bmr"":1557,""total"":1888},""customHeartRateZones"":[],""distance"":1.22,""elevation"":12.19,""floors"":4,""heartRateZones"":[{""caloriesOut"":1058.21676,""max"":87,""min"":30,""minutes"":831,""name"":""Out of Range""},{""caloriesOut"":373.221,""max"":122,""min"":87,""minutes"":187,""name"":""Fat Burn""},{""caloriesOut"":0,""max"":148,""min"":122,""minutes"":0,""name"":""Cardio""},{""caloriesOut"":0,""max"":220,""min"":148,""minutes"":0,""name"":""Peak""}],""steps"":2034},""user_id"":""3P7JCB""}","{""sleep"":[{""dateOfSleep"":""2018-05-07"",""duration"":19920000,""efficiency"":99,""endTime"":""2018-05-07T07:45:00.000"",""infoCode"":0,""isMainSleep"":true,""levels"":{""data"":[{""dateTime"":""2018-05-07T02:13:00.000"",""level"":""light"",""seconds"":1260},{""dateTime"":""2018-05-07T02:34:00.000"",""level"":""deep"",""seconds"":1440},{""dateTime"":""2018-05-07T02:58:00.000"",""level"":""light"",""seconds"":30},{""dateTime"":""2018-05-07T02:58:30.000"",""level"":""wake"",""seconds"":390},{""dateTime"":""2018-05-07T03:05:00.000"",""level"":""light"",""seconds"":2640},{""dateTime"":""2018-05-07T03:49:00.000"",""level"":""rem"",""seconds"":630},{""dateTime"":""2018-05-07T03:59:30.000"",""level"":""light"",""seconds"":480},{""dateTime"":""2018-05-07T04:07:30.000"",""level"":""deep"",""seconds"":1590},{""dateTime"":""2018-05-07T04:34:00.000"",""level"":""light"",""seconds"":1350},{""dateTime"":""2018-05-07T04:56:30.000"",""level"":""rem"",""seconds"":390},{""dateTime"":""2018-05-07T05:03:00.000"",""level"":""light"",""seconds"":480},{""dateTime"":""2018-05-07T05:11:00.000"",""level"":""rem"",""seconds"":1050},{""dateTime"":""2018-05-07T05:28:30.000"",""level"":""light"",""seconds"":450},{""dateTime"":""2018-05-07T05:36:00.000"",""level"":""rem"",""seconds"":330},{""dateTime"":""2018-05-07T05:41:30.000"",""level"":""light"",""seconds"":1710},{""dateTime"":""2018-05-07T06:10:00.000"",""level"":""wake"",""seconds"":390},{""dateTime"":""2018-05-07T06:16:30.000"",""level"":""light"",""seconds"":1020},{""dateTime"":""2018-05-07T06:33:30.000"",""level"":""rem"",""seconds"":3270},{""dateTime"":""2018-05-07T07:28:00.000"",""level"":""light"",""seconds"":780},{""dateTime"":""2018-05-07T07:41:00.000"",""level"":""wake"",""seconds"":240}],""shortData"":[{""dateTime"":""2018-05-07T02:14:00.000"",""level"":""wake"",""seconds"":90},{""dateTime"":""2018-05-07T02:22:00.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-07T02:26:00.000"",""level"":""wake"",""seconds"":60},{""dateTime"":""2018-05-07T03:30:00.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-07T03:38:30.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-07T03:41:00.000"",""level"":""wake"",""seconds"":60},{""dateTime"":""2018-05-07T04:32:30.000"",""level"":""wake"",""seconds"":90},{""dateTime"":""2018-05-07T05:28:00.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-07T05:30:30.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-07T05:48:00.000"",""level"":""wake"",""seconds"":60},{""dateTime"":""2018-05-07T06:02:30.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-07T06:07:00.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-07T06:30:00.000"",""level"":""wake"",""seconds"":60},{""dateTime"":""2018-05-07T07:30:00.000"",""level"":""wake"",""seconds"":60},{""dateTime"":""2018-05-07T07:38:00.000"",""level"":""wake"",""seconds"":90}],""summary"":{""deep"":{""count"":2,""minutes"":49,""thirtyDayAvgMinutes"":64},""light"":{""count"":23,""minutes"":159,""thirtyDayAvgMinutes"":198},""rem"":{""count"":5,""minutes"":94,""thirtyDayAvgMinutes"":95},""wake"":{""count"":18,""minutes"":30,""thirtyDayAvgMinutes"":42}}},""logId"":18132838658,""minutesAfterWakeup"":0,""minutesAsleep"":302,""minutesAwake"":30,""minutesToFallAsleep"":0,""startTime"":""2018-05-07T02:13:00.000"",""timeInBed"":332,""type"":""stages""}],""summary"":{""stages"":{""deep"":79,""light"":202,""rem"":148,""wake"":61},""totalMinutesAsleep"":302,""totalSleepRecords"":1,""totalTimeInBed"":332},""user_id"":""3P7JCB""}"
3P7JCB,2018-05-08,2018-05-09T05:23:57.225Z,"{""activities"":[],""goals"":{""activeMinutes"":30,""calories"":2632,""distance"":8.05,""distanceUnit"":""Kilometer"",""floors"":10,""steps"":10000},""summary"":{""activityLevels"":[{""distance"":0,""minutes"":975,""name"":""sedentary""},{""distance"":1.56,""minutes"":97,""name"":""lightly""},{""distance"":0,""minutes"":0,""name"":""moderately""},{""distance"":0,""minutes"":0,""name"":""very""}],""calories"":{""bmr"":1557,""total"":1902},""customHeartRateZones"":[],""distance"":1.56,""elevation"":21.34,""floors"":7,""heartRateZones"":[{""caloriesOut"":1153.84788,""max"":87,""min"":30,""minutes"":904,""name"":""Out of Range""},{""caloriesOut"":286.1361,""max"":122,""min"":87,""minutes"":109,""name"":""Fat Burn""},{""caloriesOut"":0,""max"":148,""min"":122,""minutes"":0,""name"":""Cardio""},{""caloriesOut"":0,""max"":220,""min"":148,""minutes"":0,""name"":""Peak""}],""steps"":2507},""user_id"":""3P7JCB""}","{""sleep"":[{""dateOfSleep"":""2018-05-08"",""duration"":20520000,""efficiency"":97,""endTime"":""2018-05-08T07:57:00.000"",""infoCode"":0,""isMainSleep"":true,""levels"":{""data"":[{""dateTime"":""2018-05-08T02:15:00.000"",""level"":""wake"",""seconds"":240},{""dateTime"":""2018-05-08T02:19:00.000"",""level"":""light"",""seconds"":2610},{""dateTime"":""2018-05-08T03:02:30.000"",""level"":""deep"",""seconds"":1350},{""dateTime"":""2018-05-08T03:25:00.000"",""level"":""light"",""seconds"":330},{""dateTime"":""2018-05-08T03:30:30.000"",""level"":""deep"",""seconds"":900},{""dateTime"":""2018-05-08T03:45:30.000"",""level"":""light"",""seconds"":1470},{""dateTime"":""2018-05-08T04:10:00.000"",""level"":""deep"",""seconds"":330},{""dateTime"":""2018-05-08T04:15:30.000"",""level"":""light"",""seconds"":1440},{""dateTime"":""2018-05-08T04:39:30.000"",""level"":""rem"",""seconds"":1860},{""dateTime"":""2018-05-08T05:10:30.000"",""level"":""light"",""seconds"":960},{""dateTime"":""2018-05-08T05:26:30.000"",""level"":""deep"",""seconds"":1050},{""dateTime"":""2018-05-08T05:44:00.000"",""level"":""light"",""seconds"":2010},{""dateTime"":""2018-05-08T06:17:30.000"",""level"":""rem"",""seconds"":270},{""dateTime"":""2018-05-08T06:22:00.000"",""level"":""light"",""seconds"":570},{""dateTime"":""2018-05-08T06:31:30.000"",""level"":""wake"",""seconds"":510},{""dateTime"":""2018-05-08T06:40:00.000"",""level"":""light"",""seconds"":660},{""dateTime"":""2018-05-08T06:51:00.000"",""level"":""wake"",""seconds"":780},{""dateTime"":""2018-05-08T07:04:00.000"",""level"":""rem"",""seconds"":330},{""dateTime"":""2018-05-08T07:09:30.000"",""level"":""light"",""seconds"":60},{""dateTime"":""2018-05-08T07:10:30.000"",""level"":""wake"",""seconds"":330},{""dateTime"":""2018-05-08T07:16:00.000"",""level"":""light"",""seconds"":180},{""dateTime"":""2018-05-08T07:19:00.000"",""level"":""rem"",""seconds"":690},{""dateTime"":""2018-05-08T07:30:30.000"",""level"":""light"",""seconds"":30},{""dateTime"":""2018-05-08T07:31:00.000"",""level"":""wake"",""seconds"":360},{""dateTime"":""2018-05-08T07:37:00.000"",""level"":""light"",""seconds"":780},{""dateTime"":""2018-05-08T07:50:00.000"",""level"":""wake"",""seconds"":420}],""shortData"":[{""dateTime"":""2018-05-08T02:51:30.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-08T04:16:00.000"",""level"":""wake"",""seconds"":150},{""dateTime"":""2018-05-08T04:29:30.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-08T05:18:00.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-08T05:59:30.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-08T06:12:30.000"",""level"":""wake"",""seconds"":30},{""dateTime"":""2018-05-08T06:26:30.000"",""level"":""wake"",""seconds"":60}],""summary"":{""deep"":{""count"":4,""minutes"":60,""thirtyDayAvgMinutes"":62},""light"":{""count"":19,""minutes"":179,""thirtyDayAvgMinutes"":198},""rem"":{""count"":4,""minutes"":53,""thirtyDayAvgMinutes"":94},""wake"":{""count"":13,""minutes"":50,""thirtyDayAvgMinutes"":41}}},""logId"":18143670162,""minutesAfterWakeup"":6,""minutesAsleep"":292,""minutesAwake"":50,""minutesToFallAsleep"":0,""startTime"":""2018-05-08T02:15:00.000"",""timeInBed"":342,""type"":""stages""},{""dateOfSleep"":""2018-05-08"",""duration"":4740000,""efficiency"":92,""endTime"":""2018-05-08T00:26:30.000"",""infoCode"":2,""isMainSleep"":false,""levels"":{""data"":[{""dateTime"":""2018-05-07T23:07:30.000"",""level"":""restless"",""seconds"":120},{""dateTime"":""2018-05-07T23:09:30.000"",""level"":""awake"",""seconds"":180},{""dateTime"":""2018-05-07T23:12:30.000"",""level"":""asleep"",""seconds"":3840},{""dateTime"":""2018-05-08T00:16:30.000"",""level"":""restless"",""seconds"":60},{""dateTime"":""2018-05-08T00:17:30.000"",""level"":""asleep"",""seconds"":540}],""summary"":{""asleep"":{""count"":0,""minutes"":73},""awake"":{""count"":1,""minutes"":3},""restless"":{""count"":2,""minutes"":3}}},""logId"":18139352618,""minutesAfterWakeup"":0,""minutesAsleep"":73,""minutesAwake"":6,""minutesToFallAsleep"":0,""startTime"":""2018-05-07T23:07:30.000"",""timeInBed"":79,""type"":""classic""}],""summary"":{""stages"":{""deep"":79,""light"":202,""rem"":148,""wake"":61},""totalMinutesAsleep"":365,""totalSleepRecords"":2,""totalTimeInBed"":421},""user_id"":""3P7JCB""}"
